customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_score,rfm_total,segment
C03059,45,4,21797.39,3,2,3,323,8,Potential Loyalist
C03060,6,14,58267.37,5,5,4,554,14,Champions
C03061,2,34,146469.28,5,5,5,555,15,Champions
C03062,17,20,82389.5,5,5,5,555,15,Champions
C03063,14,14,87196.07,5,5,5,555,15,Champions
C03064,50,4,22836.65,3,2,3,323,8,Potential Loyalist
C03065,62,4,40804.94,3,2,4,324,9,Potential Loyalist
C03066,392,3,27372.19,1,2,3,123,6,Potential Loyalist
C03067,608,1,6345.51,1,1,1,111,3,Lost
C03068,28,3,9192.93,4,2,1,421,7,New Customers
C03069,57,4,35767.37,3,2,3,323,8,Potential Loyalist
C03070,24,2,6942.07,4,1,1,411,6,New Customers
C03071,2,25,110386.53,5,5,5,555,15,Champions
C03072,384,3,22107.06,1,2,3,123,6,Potential Loyalist
C03073,19,10,48033.71,5,4,4,544,13,Champions
C03074,24,14,78746.19,4,5,5,455,14,Champions
C03075,26,7,60341.38,4,4,4,444,12,Champions
C03076,14,5,38785.15,5,3,4,534,12,Loyal Customers
C03077,35,5,21468.72,4,3,2,432,9,Loyal Customers
C03078,42,5,51408.05,4,3,4,434,11,Loyal Customers
C03079,18,5,25827.25,5,3,3,533,11,Loyal Customers
C03080,17,7,44779.33,5,4,4,544,13,Champions
C03081,61,1,1448.2,3,1,1,311,5,Potential Loyalist
C03082,217,2,9908.37,1,1,1,111,3,Lost
C03084,10,9,56552.45,5,4,4,544,13,Champions
C03085,168,2,2668.47,2,1,1,211,4,Lost
C03086,6,8,35954.17,5,4,3,543,12,Loyal Customers
C03087,64,11,52627.68,3,4,4,344,11,Loyal Customers
C03088,53,1,6870.7,3,1,1,311,5,Potential Loyalist
C03089,162,6,47261.65,2,3,4,234,9,Potential Loyalist
C03090,354,3,3832.78,1,2,1,121,4,Lost
C03091,86,4,17693.11,2,2,2,222,6,Lost
C03092,176,3,31819.96,2,2,3,223,7,Potential Loyalist
C03093,208,4,55670.93,2,2,4,224,8,Potential Loyalist
C03094,6,12,51658.37,5,5,4,554,14,Champions
C03095,183,2,13249.04,2,1,2,212,5,Lost
C03096,43,25,150239.03,4,5,5,455,14,Champions
C03097,153,10,60783.08,2,4,4,244,10,At Risk
C03098,243,5,13434.36,1,3,2,132,6,Potential Loyalist
C03099,46,4,17322.35,3,2,2,322,7,Potential Loyalist
C03100,21,6,25198.75,4,3,3,433,10,Loyal Customers
C03101,222,4,17655.05,1,2,2,122,5,Lost
C03102,281,1,585.14,1,1,1,111,3,Lost
C03103,177,8,65470.24,2,4,5,245,11,At Risk
C03104,79,12,37505.57,3,5,4,354,12,Loyal Customers
C03105,649,1,6221.54,1,1,1,111,3,Lost
C03106,19,9,29555.91,5,4,3,543,12,Loyal Customers
C03107,319,5,10905.62,1,3,2,132,6,Potential Loyalist
C03108,8,4,16319.49,5,2,2,522,9,New Customers
C03109,59,16,50221.63,3,5,4,354,12,Loyal Customers
C03110,63,2,17235.58,3,1,2,312,6,Potential Loyalist
C03111,1,15,91898.23,5,5,5,555,15,Champions
C03112,494,2,3531.42,1,1,1,111,3,Lost
C03114,4,1,555.88,5,1,1,511,7,New Customers
C03115,49,5,46643.46,3,3,4,334,10,Loyal Customers
C03116,28,8,41187.91,4,4,4,444,12,Champions
C03118,185,4,63846.44,2,2,5,225,9,Potential Loyalist
C03119,88,7,39882.48,2,4,4,244,10,At Risk
C03120,256,2,19370.06,1,1,2,112,4,Lost
C03121,76,10,46451.51,3,4,4,344,11,Loyal Customers
C03122,23,4,22962.78,4,2,3,423,9,New Customers
C03123,21,20,88673.91,4,5,5,455,14,Champions
C03124,307,4,13732.05,1,2,2,122,5,Lost
C03125,183,3,33660.61,2,2,3,223,7,Potential Loyalist
C03126,14,10,46993.19,5,4,4,544,13,Champions
C03127,21,8,30139.22,4,4,3,443,11,Loyal Customers
C03128,433,2,7400.69,1,1,1,111,3,Lost
C03129,73,13,46460.04,3,5,4,354,12,Loyal Customers
C03130,20,2,11001.69,4,1,2,412,7,New Customers
C03131,37,10,27541.91,4,4,3,443,11,Loyal Customers
C03132,52,6,29756.89,3,3,3,333,9,Loyal Customers
C03133,413,1,477.0,1,1,1,111,3,Lost
C03134,5,6,19922.06,5,3,2,532,10,Loyal Customers
C03135,431,3,20521.41,1,2,2,122,5,Lost
C03136,217,4,13010.09,1,2,2,122,5,Lost
C03137,149,7,21892.01,2,4,3,243,9,At Risk
C03139,48,6,15757.0,3,3,2,332,8,Loyal Customers
C03140,40,6,60684.53,4,3,4,434,11,Loyal Customers
C03141,12,10,44802.62,5,4,4,544,13,Champions
C03142,62,11,40742.76,3,4,4,344,11,Loyal Customers
C03143,7,12,107074.18,5,5,5,555,15,Champions
C03144,6,2,13356.79,5,1,2,512,8,New Customers
C03145,14,5,18279.52,5,3,2,532,10,Loyal Customers
C03147,61,35,136343.38,3,5,5,355,13,Loyal Customers
C03148,128,5,12085.73,2,3,2,232,7,Potential Loyalist
C03149,59,4,21215.84,3,2,2,322,7,Potential Loyalist
C03150,56,7,46936.39,3,4,4,344,11,Loyal Customers
C03151,208,2,11189.25,2,1,2,212,5,Lost
C03152,113,1,3052.89,2,1,1,211,4,Lost
C03153,303,5,35084.07,1,3,3,133,7,Potential Loyalist
C03154,28,6,47480.0,4,3,4,434,11,Loyal Customers
C03155,53,3,27239.31,3,2,3,323,8,Potential Loyalist
C03156,315,2,11268.24,1,1,2,112,4,Lost
C03157,63,7,34941.59,3,4,3,343,10,Loyal Customers
C03158,177,3,8105.65,2,2,1,221,5,Lost
C03160,32,13,52894.39,4,5,4,454,13,Champions
C03161,46,17,79159.95,3,5,5,355,13,Loyal Customers
C03162,213,1,14726.19,2,1,2,212,5,Lost
C03163,126,2,6960.51,2,1,1,211,4,Lost
C03164,27,6,20758.64,4,3,2,432,9,Loyal Customers
C03165,96,3,27343.74,2,2,3,223,7,Potential Loyalist
C03166,11,4,24038.19,5,2,3,523,10,New Customers
C03167,89,5,14827.58,2,3,2,232,7,Potential Loyalist
C03168,77,9,27610.04,3,4,3,343,10,Loyal Customers
C03169,34,14,43333.18,4,5,4,454,13,Champions
C03170,416,4,14496.46,1,2,2,122,5,Lost
C03171,92,2,2034.52,2,1,1,211,4,Lost
C03172,376,9,41445.35,1,4,4,144,9,At Risk
C03173,42,4,15996.98,4,2,2,422,8,New Customers
C03174,131,8,46928.69,2,4,4,244,10,At Risk
C03175,26,4,25712.74,4,2,3,423,9,New Customers
C03176,29,10,47460.2,4,4,4,444,12,Champions
C03177,63,6,16837.62,3,3,2,332,8,Loyal Customers
C03178,17,5,31911.04,5,3,3,533,11,Loyal Customers
C03179,33,9,38876.16,4,4,4,444,12,Champions
C03180,47,8,37497.93,3,4,4,344,11,Loyal Customers
C03181,45,12,60857.5,3,5,4,354,12,Loyal Customers
C03182,173,5,20309.47,2,3,2,232,7,Potential Loyalist
C03183,23,7,35969.67,4,4,3,443,11,Loyal Customers
C03184,41,6,21591.18,4,3,2,432,9,Loyal Customers
C03185,301,3,23406.83,1,2,3,123,6,Potential Loyalist
C03186,351,1,2576.17,1,1,1,111,3,Lost
C03187,5,33,134424.22,5,5,5,555,15,Champions
C03188,4,10,40708.31,5,4,4,544,13,Champions
C03189,53,23,122480.14,3,5,5,355,13,Loyal Customers
C03190,8,4,42404.62,5,2,4,524,11,New Customers
C03191,218,1,3162.53,1,1,1,111,3,Lost
C03192,25,7,31863.49,4,4,3,443,11,Loyal Customers
C03193,210,4,15134.03,2,2,2,222,6,Lost
C03195,52,4,17970.14,3,2,2,322,7,Potential Loyalist
C03196,103,3,14154.39,2,2,2,222,6,Lost
C03197,47,11,29636.21,3,4,3,343,10,Loyal Customers
C03198,1,10,33752.73,5,4,3,543,12,Loyal Customers
C03199,26,6,16001.78,4,3,2,432,9,Loyal Customers
C03200,22,7,38075.12,4,4,4,444,12,Champions
C03201,12,10,59195.89,5,4,4,544,13,Champions
C03202,52,4,14487.41,3,2,2,322,7,Potential Loyalist
C03203,94,5,11722.43,2,3,2,232,7,Potential Loyalist
C03204,124,12,108009.77,2,5,5,255,12,At Risk
C03205,86,6,29843.3,2,3,3,233,8,Potential Loyalist
C03206,17,4,18585.63,5,2,2,522,9,New Customers
C03207,1,25,116013.68,5,5,5,555,15,Champions
C03208,55,8,32175.44,3,4,3,343,10,Loyal Customers
C03209,34,6,31034.96,4,3,3,433,10,Loyal Customers
C03210,595,1,9779.82,1,1,1,111,3,Lost
C03211,9,12,52991.31,5,5,4,554,14,Champions
C03212,1,10,61946.14,5,4,4,544,13,Champions
C03213,3,7,60110.19,5,4,4,544,13,Champions
C03214,15,12,45253.83,5,5,4,554,14,Champions
C03215,45,8,101221.34,3,4,5,345,12,Loyal Customers
C03216,5,8,29637.21,5,4,3,543,12,Loyal Customers
C03217,166,7,72740.09,2,4,5,245,11,At Risk
C03218,3,7,49990.26,5,4,4,544,13,Champions
C03219,56,4,25336.31,3,2,3,323,8,Potential Loyalist
C03220,1,27,148439.89,5,5,5,555,15,Champions
C03221,7,17,63501.69,5,5,5,555,15,Champions
C03222,32,8,28468.1,4,4,3,443,11,Loyal Customers
C03223,58,6,43563.93,3,3,4,334,10,Loyal Customers
C03224,3,12,88204.52,5,5,5,555,15,Champions
C03225,384,7,16215.57,1,4,2,142,7,At Risk
C03226,406,3,23858.47,1,2,3,123,6,Potential Loyalist
C03227,75,4,24898.62,3,2,3,323,8,Potential Loyalist
C03228,60,7,27013.06,3,4,3,343,10,Loyal Customers
C03229,85,11,74527.96,2,4,5,245,11,At Risk
C03230,110,6,48211.13,2,3,4,234,9,Potential Loyalist
C03231,378,1,1674.7,1,1,1,111,3,Lost
C03232,38,5,6576.65,4,3,1,431,8,Loyal Customers
C03233,295,3,14931.43,1,2,2,122,5,Lost
C03235,225,1,1999.6,1,1,1,111,3,Lost
C03237,11,12,34967.53,5,5,3,553,13,Loyal Customers
C03238,21,3,14977.41,4,2,2,422,8,New Customers
C03239,26,6,21983.74,4,3,3,433,10,Loyal Customers
C03240,74,6,35204.92,3,3,3,333,9,Loyal Customers
C03241,22,13,92227.17,4,5,5,455,14,Champions
C03242,9,17,94466.98,5,5,5,555,15,Champions
C03243,12,6,12741.78,5,3,2,532,10,Loyal Customers
C03244,216,8,29624.56,1,4,3,143,8,At Risk
C03245,21,15,73799.11,4,5,5,455,14,Champions
C03246,55,2,5195.26,3,1,1,311,5,Potential Loyalist
C03247,36,8,36585.04,4,4,3,443,11,Loyal Customers
C03248,346,3,9666.65,1,2,1,121,4,Lost
C03249,366,6,48681.18,1,3,4,134,8,Potential Loyalist
C03250,43,7,40149.4,4,4,4,444,12,Champions
C03251,78,7,61947.26,3,4,4,344,11,Loyal Customers
C03252,280,4,9836.02,1,2,1,121,4,Lost
C03253,24,18,72203.13,4,5,5,455,14,Champions
C03254,302,5,43898.54,1,3,4,134,8,Potential Loyalist
C03255,177,2,8595.7,2,1,1,211,4,Lost
C03256,206,3,9619.63,2,2,1,221,5,Lost
C03257,81,9,39517.24,3,4,4,344,11,Loyal Customers
C03258,49,8,29342.95,3,4,3,343,10,Loyal Customers
C03259,78,6,7087.13,3,3,1,331,7,Loyal Customers
C03260,596,1,17152.96,1,1,2,112,4,Lost
C03261,30,6,45921.9,4,3,4,434,11,Loyal Customers
C03262,188,4,8585.96,2,2,1,221,5,Lost
C03263,603,2,10071.25,1,1,1,111,3,Lost
C03264,6,29,210631.17,5,5,5,555,15,Champions
C03265,91,10,76078.67,2,4,5,245,11,At Risk
C03266,105,3,20292.96,2,2,2,222,6,Lost
C03267,25,11,67967.99,4,4,5,445,13,Champions
C03268,74,11,27249.11,3,4,3,343,10,Loyal Customers
C03269,62,6,29325.13,3,3,3,333,9,Loyal Customers
C03270,80,8,43596.32,3,4,4,344,11,Loyal Customers
C03271,17,9,39263.9,5,4,4,544,13,Champions
C03272,63,2,19505.56,3,1,2,312,6,Potential Loyalist
C03273,41,3,20377.71,4,2,2,422,8,New Customers
C03274,23,6,37563.88,4,3,4,434,11,Loyal Customers
C03275,454,1,2083.63,1,1,1,111,3,Lost
C03276,39,35,137823.17,4,5,5,455,14,Champions
C03277,36,10,59640.45,4,4,4,444,12,Champions
C03278,20,8,41055.05,4,4,4,444,12,Champions
C03279,8,5,47227.46,5,3,4,534,12,Loyal Customers
C03280,5,23,106386.69,5,5,5,555,15,Champions
C03281,81,7,19873.2,3,4,2,342,9,Loyal Customers
C03282,378,2,9382.03,1,1,1,111,3,Lost
C03283,90,7,47055.36,2,4,4,244,10,At Risk
C03284,2,19,90190.92,5,5,5,555,15,Champions
C03285,43,14,59683.5,4,5,4,454,13,Champions
C03286,47,12,69712.15,3,5,5,355,13,Loyal Customers
C03287,225,3,20492.62,1,2,2,122,5,Lost
C03288,95,5,30267.2,2,3,3,233,8,Potential Loyalist
C03289,76,4,44501.17,3,2,4,324,9,Potential Loyalist
C03290,27,9,47266.76,4,4,4,444,12,Champions
C03291,56,5,23862.57,3,3,3,333,9,Loyal Customers
C03292,24,9,23478.91,4,4,3,443,11,Loyal Customers
C03293,31,2,5277.38,4,1,1,411,6,New Customers
C03294,12,5,26655.16,5,3,3,533,11,Loyal Customers
C03295,14,10,39776.01,5,4,4,544,13,Champions
C03296,1,2,8061.74,5,1,1,511,7,New Customers
C03297,47,12,45000.64,3,5,4,354,12,Loyal Customers
C03298,40,7,54683.95,4,4,4,444,12,Champions
C03299,175,3,11290.52,2,2,2,222,6,Lost
C03300,80,2,16174.09,3,1,2,312,6,Potential Loyalist
C03301,74,5,19988.92,3,3,2,332,8,Loyal Customers
C03302,125,7,22341.24,2,4,3,243,9,At Risk
C03303,83,4,13990.4,2,2,2,222,6,Lost
C03304,39,19,96866.3,4,5,5,455,14,Champions
C03305,7,11,51728.16,5,4,4,544,13,Champions
C03306,28,4,15656.21,4,2,2,422,8,New Customers
C03307,79,7,56626.42,3,4,4,344,11,Loyal Customers
C03308,165,1,1607.48,2,1,1,211,4,Lost
C03309,403,3,19021.21,1,2,2,122,5,Lost
C03310,45,3,10278.53,3,2,2,322,7,Potential Loyalist
C03311,138,6,43302.1,2,3,4,234,9,Potential Loyalist
C03312,78,11,59850.56,3,4,4,344,11,Loyal Customers
C03313,3,6,28262.21,5,3,3,533,11,Loyal Customers
C03314,17,12,69020.31,5,5,5,555,15,Champions
C03315,126,9,42544.46,2,4,4,244,10,At Risk
C03316,70,2,7712.74,3,1,1,311,5,Potential Loyalist
C03317,188,8,29739.0,2,4,3,243,9,At Risk
C03318,125,9,34519.04,2,4,3,243,9,At Risk
C03319,37,12,63070.56,4,5,5,455,14,Champions
C03320,248,4,15083.36,1,2,2,122,5,Lost
C03321,29,6,28405.34,4,3,3,433,10,Loyal Customers
C03322,292,6,34376.08,1,3,3,133,7,Potential Loyalist
C03323,53,11,66277.75,3,4,5,345,12,Loyal Customers
C03324,165,5,9762.36,2,3,1,231,6,Potential Loyalist
C03325,230,1,2212.26,1,1,1,111,3,Lost
C03326,26,5,14224.43,4,3,2,432,9,Loyal Customers
C03327,64,6,33107.94,3,3,3,333,9,Loyal Customers
C03328,99,9,30549.35,2,4,3,243,9,At Risk
C03329,39,3,14889.69,4,2,2,422,8,New Customers
C03331,209,1,15540.57,2,1,2,212,5,Lost
C03332,26,28,173115.79,4,5,5,455,14,Champions
C03333,38,13,67560.37,4,5,5,455,14,Champions
C03334,319,3,36412.73,1,2,3,123,6,Potential Loyalist
C03335,127,7,50330.24,2,4,4,244,10,At Risk
C03336,185,6,26302.73,2,3,3,233,8,Potential Loyalist
C03337,206,4,58699.74,2,2,4,224,8,Potential Loyalist
C03338,95,6,12133.81,2,3,2,232,7,Potential Loyalist
C03339,45,7,36514.42,3,4,3,343,10,Loyal Customers
C03340,360,2,3953.99,1,1,1,111,3,Lost
C03341,159,7,74109.26,2,4,5,245,11,At Risk
C03342,21,12,92018.59,4,5,5,455,14,Champions
C03343,12,28,113018.19,5,5,5,555,15,Champions
C03344,41,16,144204.44,4,5,5,455,14,Champions
C03345,39,6,28870.01,4,3,3,433,10,Loyal Customers
C03346,11,4,13467.8,5,2,2,522,9,New Customers
C03347,53,9,38353.49,3,4,4,344,11,Loyal Customers
C03348,16,15,59903.54,5,5,4,554,14,Champions
C03349,70,8,56970.11,3,4,4,344,11,Loyal Customers
C03350,111,3,16645.38,2,2,2,222,6,Lost
C03351,652,1,1607.48,1,1,1,111,3,Lost
C03353,38,7,24597.08,4,4,3,443,11,Loyal Customers
C03355,105,5,47268.49,2,3,4,234,9,Potential Loyalist
C03356,258,3,3317.11,1,2,1,121,4,Lost
C03357,24,15,69663.67,4,5,5,455,14,Champions
C03358,57,8,49707.17,3,4,4,344,11,Loyal Customers
C03359,549,2,5118.74,1,1,1,111,3,Lost
C03360,50,15,96766.67,3,5,5,355,13,Loyal Customers
C03361,508,1,12981.15,1,1,2,112,4,Lost
C03362,87,9,34516.19,2,4,3,243,9,At Risk
C03363,518,1,5311.96,1,1,1,111,3,Lost
C03364,6,1,3562.28,5,1,1,511,7,New Customers
C03365,72,4,23537.31,3,2,3,323,8,Potential Loyalist
C03366,62,9,52240.91,3,4,4,344,11,Loyal Customers
C03367,219,6,27667.99,1,3,3,133,7,Potential Loyalist
C03368,39,6,39396.4,4,3,4,434,11,Loyal Customers
C03369,426,1,14042.83,1,1,2,112,4,Lost
C03370,24,9,33884.85,4,4,3,443,11,Loyal Customers
C03371,491,2,8816.27,1,1,1,111,3,Lost
C03372,9,8,47785.01,5,4,4,544,13,Champions
C03374,33,6,19724.83,4,3,2,432,9,Loyal Customers
C03375,3,9,91112.98,5,4,5,545,14,Champions
C03376,2,27,122293.34,5,5,5,555,15,Champions
C03377,280,3,16563.84,1,2,2,122,5,Lost
C03378,36,20,77104.77,4,5,5,455,14,Champions
C03379,11,8,41712.01,5,4,4,544,13,Champions
C03380,104,5,20469.26,2,3,2,232,7,Potential Loyalist
C03381,8,11,29385.11,5,4,3,543,12,Loyal Customers
C03382,126,7,46591.34,2,4,4,244,10,At Risk
C03383,90,1,5114.21,2,1,1,211,4,Lost
C03385,4,64,311720.55,5,5,5,555,15,Champions
C03386,82,4,20914.7,3,2,2,322,7,Potential Loyalist
C03387,5,30,127949.96,5,5,5,555,15,Champions
C03388,23,9,26458.1,4,4,3,443,11,Loyal Customers
C03389,36,7,18779.76,4,4,2,442,10,Loyal Customers
C03390,43,5,20557.19,4,3,2,432,9,Loyal Customers
C03391,81,11,85543.34,3,4,5,345,12,Loyal Customers
C03392,8,27,141735.71,5,5,5,555,15,Champions
C03393,24,8,41403.94,4,4,4,444,12,Champions
C03394,8,14,44556.32,5,5,4,554,14,Champions
C03395,28,9,20385.84,4,4,2,442,10,Loyal Customers
C03396,82,11,43715.19,3,4,4,344,11,Loyal Customers
C03397,44,8,20915.93,3,4,2,342,9,Loyal Customers
C03398,61,7,29525.44,3,4,3,343,10,Loyal Customers
C03399,72,9,45900.26,3,4,4,344,11,Loyal Customers
C03401,69,4,29806.74,3,2,3,323,8,Potential Loyalist
C03402,14,9,73768.18,5,4,5,545,14,Champions
C03403,77,12,42945.5,3,5,4,354,12,Loyal Customers
C03404,60,2,3356.23,3,1,1,311,5,Potential Loyalist
C03405,5,9,28775.88,5,4,3,543,12,Loyal Customers
C03407,7,5,26784.11,5,3,3,533,11,Loyal Customers
C03408,19,3,13345.3,5,2,2,522,9,New Customers
C03409,35,17,64203.24,4,5,5,455,14,Champions
C03410,2,4,22337.53,5,2,3,523,10,New Customers
C03411,88,4,9441.86,2,2,1,221,5,Lost
C03412,24,9,136992.75,4,4,5,445,13,Champions
C03413,417,2,6421.26,1,1,1,111,3,Lost
C03414,469,3,17286.7,1,2,2,122,5,Lost
C03415,101,4,44729.94,2,2,4,224,8,Potential Loyalist
C03416,308,2,9446.92,1,1,1,111,3,Lost
C03418,42,3,12813.12,4,2,2,422,8,New Customers
C03419,55,5,13711.16,3,3,2,332,8,Loyal Customers
C03420,16,12,32049.57,5,5,3,553,13,Loyal Customers
C03421,41,16,76354.62,4,5,5,455,14,Champions
C03422,235,2,6541.77,1,1,1,111,3,Lost
C03423,96,7,52024.41,2,4,4,244,10,At Risk
C03424,24,11,51671.78,4,4,4,444,12,Champions
C03425,430,2,8581.91,1,1,1,111,3,Lost
C03426,453,2,4020.2,1,1,1,111,3,Lost
C03427,7,18,60806.12,5,5,4,554,14,Champions
C03428,23,12,57602.44,4,5,4,454,13,Champions
C03429,411,1,2115.17,1,1,1,111,3,Lost
C03430,132,5,14670.4,2,3,2,232,7,Potential Loyalist
C03431,21,6,24944.6,4,3,3,433,10,Loyal Customers
C03432,11,13,66105.91,5,5,5,555,15,Champions
C03433,189,13,69855.18,2,5,5,255,12,At Risk
C03434,76,22,113494.12,3,5,5,355,13,Loyal Customers
C03435,25,11,30857.45,4,4,3,443,11,Loyal Customers
C03436,5,4,27865.33,5,2,3,523,10,New Customers
C03437,16,7,53270.25,5,4,4,544,13,Champions
C03438,32,6,44345.88,4,3,4,434,11,Loyal Customers
C03439,34,10,48415.53,4,4,4,444,12,Champions
C03441,20,7,19604.52,4,4,2,442,10,Loyal Customers
C03442,60,14,117422.72,3,5,5,355,13,Loyal Customers
C03443,15,5,25737.0,5,3,3,533,11,Loyal Customers
C03444,41,7,39579.65,4,4,4,444,12,Champions
C03445,25,2,45757.18,4,1,4,414,9,New Customers
C03446,340,3,10680.48,1,2,2,122,5,Lost
C03448,27,12,51514.79,4,5,4,454,13,Champions
C03449,4,18,78988.42,5,5,5,555,15,Champions
C03451,38,5,17704.14,4,3,2,432,9,Loyal Customers
C03452,7,2,7857.75,5,1,1,511,7,New Customers
C03453,171,4,14001.34,2,2,2,222,6,Lost
C03454,5,29,205506.29,5,5,5,555,15,Champions
C03455,62,4,13672.92,3,2,2,322,7,Potential Loyalist
C03456,65,8,29049.56,3,4,3,343,10,Loyal Customers
C03457,296,1,11443.76,1,1,2,112,4,Lost
C03458,44,8,53053.32,3,4,4,344,11,Loyal Customers
C03459,57,3,15975.84,3,2,2,322,7,Potential Loyalist
C03460,152,4,19327.04,2,2,2,222,6,Lost
C03461,149,7,22566.87,2,4,3,243,9,At Risk
C03462,47,4,18424.18,3,2,2,322,7,Potential Loyalist
C03463,70,12,42307.48,3,5,4,354,12,Loyal Customers
C03464,20,6,25122.8,4,3,3,433,10,Loyal Customers
C03465,28,9,28322.3,4,4,3,443,11,Loyal Customers
C03466,443,2,5257.9,1,1,1,111,3,Lost
C03467,53,7,37707.9,3,4,4,344,11,Loyal Customers
C03468,605,1,530.24,1,1,1,111,3,Lost
C03469,75,9,43199.79,3,4,4,344,11,Loyal Customers
C03470,30,7,17191.6,4,4,2,442,10,Loyal Customers
C03471,42,8,89533.57,4,4,5,445,13,Champions
C03472,162,14,54717.71,2,5,4,254,11,At Risk
C03473,5,10,26724.48,5,4,3,543,12,Loyal Customers
C03474,82,9,36892.82,3,4,3,343,10,Loyal Customers
C03475,6,8,45650.41,5,4,4,544,13,Champions
C03476,90,5,11790.26,2,3,2,232,7,Potential Loyalist
C03477,46,14,55810.39,3,5,4,354,12,Loyal Customers
C03478,32,3,13378.82,4,2,2,422,8,New Customers
C03479,13,8,40956.86,5,4,4,544,13,Champions
C03480,15,13,28187.23,5,5,3,553,13,Loyal Customers
C03481,449,3,34616.38,1,2,3,123,6,Potential Loyalist
C03482,44,10,30378.21,3,4,3,343,10,Loyal Customers
C03483,8,13,46540.29,5,5,4,554,14,Champions
C03484,201,2,19484.79,2,1,2,212,5,Lost
C03485,8,11,45649.0,5,5,4,554,14,Champions
C03486,77,6,13945.27,3,3,2,332,8,Loyal Customers
C03487,231,3,7172.64,1,2,1,121,4,Lost
C03488,346,1,3591.63,1,1,1,111,3,Lost
C03489,42,10,42900.29,4,4,4,444,12,Champions
C03490,38,8,20097.29,4,4,2,442,10,Loyal Customers
C03491,15,8,49462.7,5,4,4,544,13,Champions
C03492,261,4,38530.11,1,2,4,124,7,Potential Loyalist
C03493,47,13,57200.66,3,5,4,354,12,Loyal Customers
C03494,414,1,7966.96,1,1,1,111,3,Lost
C03495,11,16,103910.54,5,5,5,555,15,Champions
C03496,141,12,86875.58,2,5,5,255,12,At Risk
C03497,3,3,6118.11,5,2,1,521,8,New Customers
C03498,54,7,54922.34,3,4,4,344,11,Loyal Customers
C03499,50,11,78590.5,3,5,5,355,13,Loyal Customers
C03500,32,12,35816.95,4,5,3,453,12,Loyal Customers
C03501,66,10,59349.68,3,4,4,344,11,Loyal Customers
C03502,42,3,16475.6,4,2,2,422,8,New Customers
C03503,51,5,49415.57,3,3,4,334,10,Loyal Customers
C03504,18,10,28008.2,5,4,3,543,12,Loyal Customers
C03505,22,3,19216.07,4,2,2,422,8,New Customers
C03506,23,9,34462.66,4,4,3,443,11,Loyal Customers
C03508,3,8,37760.19,5,4,4,544,13,Champions
C03509,65,8,40964.52,3,4,4,344,11,Loyal Customers
C03510,7,26,124017.09,5,5,5,555,15,Champions
C03511,204,5,17961.57,2,3,2,232,7,Potential Loyalist
C03512,290,2,3722.45,1,1,1,111,3,Lost
C03513,1,9,100391.16,5,4,5,545,14,Champions
C03514,93,3,7274.24,2,2,1,221,5,Lost
C03515,404,1,23174.04,1,1,3,113,5,Potential Loyalist
C03516,33,8,40903.2,4,4,4,444,12,Champions
C03517,244,1,10672.12,1,1,2,112,4,Lost
C03518,11,19,72152.34,5,5,5,555,15,Champions
C03519,20,11,37592.33,4,5,4,454,13,Champions
C03520,42,23,169214.69,4,5,5,455,14,Champions
C03521,13,8,36716.84,5,4,3,543,12,Loyal Customers
C03522,5,3,20876.93,5,2,2,522,9,New Customers
C03523,77,2,15820.34,3,1,2,312,6,Potential Loyalist
C03524,712,1,6097.66,1,1,1,111,3,Lost
C03525,6,24,125591.27,5,5,5,555,15,Champions
C03526,5,21,70660.83,5,5,5,555,15,Champions
C03527,236,1,2678.62,1,1,1,111,3,Lost
C03528,46,4,16291.37,3,2,2,322,7,Potential Loyalist
C03529,61,14,47932.06,3,5,4,354,12,Loyal Customers
C03530,11,13,83201.03,5,5,5,555,15,Champions
C03532,542,2,5533.72,1,1,1,111,3,Lost
C03533,56,10,39107.22,3,4,4,344,11,Loyal Customers
C03534,187,5,36515.45,2,3,3,233,8,Potential Loyalist
C03535,61,6,54544.48,3,3,4,334,10,Loyal Customers
C03536,163,1,1193.36,2,1,1,211,4,Lost
C03537,99,9,54786.67,2,4,4,244,10,At Risk
C03538,377,2,6462.98,1,1,1,111,3,Lost
C03539,227,4,24806.52,1,2,3,123,6,Potential Loyalist
C03540,91,8,62152.49,2,4,4,244,10,At Risk
C03541,14,15,93506.41,5,5,5,555,15,Champions
C03543,216,4,27845.81,1,2,3,123,6,Potential Loyalist
C03544,368,2,4430.98,1,1,1,111,3,Lost
C03545,43,9,35489.34,4,4,3,443,11,Loyal Customers
C03546,22,9,59633.33,4,4,4,444,12,Champions
C03547,4,5,14371.49,5,3,2,532,10,Loyal Customers
C03548,35,7,28714.19,4,4,3,443,11,Loyal Customers
C03550,33,12,76345.49,4,5,5,455,14,Champions
C03551,7,8,44986.17,5,4,4,544,13,Champions
C03553,440,1,5398.89,1,1,1,111,3,Lost
C03554,107,3,21743.77,2,2,3,223,7,Potential Loyalist
C03555,50,12,51964.35,3,5,4,354,12,Loyal Customers
C03557,21,5,14501.96,4,3,2,432,9,Loyal Customers
C03558,68,8,45389.44,3,4,4,344,11,Loyal Customers
C03559,696,1,1658.98,1,1,1,111,3,Lost
C03560,299,3,26933.37,1,2,3,123,6,Potential Loyalist
C03561,81,7,52093.42,3,4,4,344,11,Loyal Customers
C03562,8,8,67755.17,5,4,5,545,14,Champions
C03563,61,2,15088.6,3,1,2,312,6,Potential Loyalist
